filename,dense_forest,dry_vegetation,low_humidity,strong_wind,rained_recently,high_temperature,minimal_human_activity,lightnings_frequent,power_lines_nearby,wildfire_risk,split
image_1917.png,1,0,1,0,0,1,0,1,0,1,val
image_1918.png,1,1,0,1,0,1,1,0,0,0,val
image_1919.png,0,1,1,1,0,1,1,1,0,1,val
image_1920.png,0,1,1,1,0,0,1,1,1,1,val
image_1921.png,1,0,0,0,0,0,0,0,1,0,train
image_1922.png,0,1,0,0,0,1,1,1,1,0,train
image_1923.png,1,0,0,1,0,0,1,0,1,0,train
image_1924.png,0,0,0,0,1,1,1,1,1,0,train
image_1925.png,0,1,1,0,1,1,1,0,1,0,train
image_1926.png,1,1,0,1,0,1,1,0,0,0,train
image_1927.png,0,1,0,0,0,1,1,1,0,0,train
image_1928.png,0,1,1,0,1,1,0,0,0,0,train
image_1929.png,0,1,0,0,1,1,0,0,1,0,val
image_1930.png,1,1,0,0,0,1,1,0,1,1,train
image_1931.png,1,1,1,1,0,1,0,0,0,1,train
image_1932.png,1,0,1,0,0,1,1,0,0,0,val
image_1933.png,0,1,0,0,1,1,1,0,0,0,val
image_1934.png,1,0,1,0,1,1,0,0,0,1,val
image_1935.png,1,0,1,0,0,1,1,0,1,1,val
image_1936.png,0,0,1,0,1,1,1,1,0,0,val
image_1937.png,0,0,0,0,1,1,1,0,1,0,val
image_1938.png,1,0,1,0,1,1,0,0,0,1,train
image_1939.png,1,0,0,1,0,0,1,0,0,0,train
image_1940.png,0,1,1,1,0,0,0,1,0,1,val
image_1941.png,0,0,0,1,0,0,1,1,0,0,train
image_1942.png,1,0,1,1,1,1,0,0,1,1,val
image_1943.png,1,0,0,1,0,0,0,1,1,0,train
image_1944.png,0,0,1,1,1,1,0,0,0,0,train
image_1945.png,0,0,1,0,0,0,0,1,1,0,train
image_1946.png,0,0,1,0,0,0,0,1,1,0,val
image_1947.png,1,0,0,1,1,1,1,1,0,0,val
image_1948.png,1,1,0,0,1,1,1,1,0,0,train
image_1949.png,1,1,0,0,0,0,1,1,1,0,train
image_1950.png,0,1,0,0,0,1,1,0,0,0,train
image_1951.png,0,0,1,0,1,0,0,1,0,0,train
image_1952.png,1,1,0,1,1,0,1,1,0,0,train
image_1953.png,0,1,1,0,0,1,0,1,1,0,train
image_1954.png,0,1,1,1,1,0,1,1,0,1,train
image_1955.png,1,0,1,1,1,0,0,1,1,1,train
image_1956.png,0,0,0,1,0,1,0,0,1,0,train
image_1957.png,1,1,1,0,1,0,1,1,1,1,train
image_1958.png,0,0,0,0,0,1,1,0,1,0,train
image_1959.png,0,0,0,1,0,0,1,0,0,0,train
image_1960.png,0,0,0,0,0,0,0,1,1,0,train
image_1961.png,1,1,1,0,0,1,0,0,0,1,train
image_1962.png,0,1,1,1,0,0,1,1,0,1,train
image_1963.png,1,1,0,0,1,0,1,1,0,0,train
image_1964.png,1,0,0,1,1,1,0,1,1,0,train
image_1965.png,1,1,0,0,1,1,0,1,0,0,val
image_1966.png,0,0,0,0,1,0,1,0,0,0,train
image_1967.png,1,1,0,1,0,0,0,1,1,0,val
image_1968.png,1,0,0,0,1,1,0,0,0,0,train
image_1969.png,1,0,1,0,0,1,0,0,1,1,val
image_1970.png,1,0,1,1,0,0,0,1,0,1,val
image_1971.png,0,0,0,1,0,1,0,1,1,0,train
image_1972.png,0,1,0,1,0,0,0,0,0,0,val
image_1973.png,1,0,0,0,1,0,1,1,1,0,train
image_1974.png,1,0,0,0,0,1,1,0,0,0,train
image_1975.png,1,0,1,1,0,1,1,1,1,1,train
image_1976.png,1,1,1,0,0,0,0,1,0,1,train
image_1977.png,0,1,1,0,1,0,0,1,0,0,train
image_1978.png,1,1,0,1,1,1,1,0,0,0,train
image_1979.png,1,1,1,1,0,1,1,1,1,1,train
image_1980.png,0,0,0,1,0,1,0,0,0,0,train
image_1981.png,0,1,1,1,1,0,1,1,0,1,train
image_1982.png,0,0,0,1,1,1,0,0,1,0,train
image_1983.png,0,0,0,1,0,0,1,0,0,0,train
image_1984.png,1,0,1,0,1,1,0,1,1,1,train
image_1985.png,0,1,1,1,0,0,0,0,1,1,train
image_1986.png,1,1,1,1,1,0,0,1,0,1,train
image_1987.png,0,1,1,1,1,1,1,1,1,1,val
image_1988.png,0,0,0,0,0,0,1,0,1,0,train
image_1989.png,0,0,0,1,0,0,0,0,1,0,train
image_1990.png,1,1,0,1,0,0,1,1,1,0,val
image_1991.png,1,0,1,0,1,1,0,0,0,1,val
image_1992.png,1,0,1,0,0,0,1,1,1,1,val
image_1993.png,0,0,1,1,0,1,1,0,1,0,train
image_1994.png,0,0,0,0,1,0,1,1,1,0,train
image_1995.png,1,1,1,1,0,1,1,1,0,1,train
image_1996.png,1,0,1,1,1,1,1,0,1,1,train
image_1997.png,0,0,0,0,1,0,0,0,1,0,train
image_1998.png,0,0,0,1,0,1,0,0,1,0,train
image_1999.png,0,0,1,1,0,1,0,1,1,0,val
image_2000.png,0,0,0,1,0,1,0,1,0,0,train
image_2001.png,1,0,0,1,0,1,1,0,0,0,train
image_2002.png,1,0,0,0,1,0,1,0,1,0,train
image_2003.png,1,0,1,1,1,1,0,1,0,1,val
image_2004.png,0,0,0,0,0,1,0,0,0,0,train
image_2005.png,0,1,1,0,1,1,1,0,1,0,train
image_2006.png,1,0,1,0,0,1,1,1,1,1,train
image_2007.png,1,0,1,1,0,0,0,1,0,1,train
image_2008.png,1,0,0,1,0,1,1,1,0,1,val
image_2009.png,0,1,0,1,0,1,0,0,0,1,train
image_2010.png,0,0,0,1,1,1,1,0,1,0,val
image_2011.png,0,0,1,0,1,1,1,0,1,0,val
image_2012.png,0,0,0,1,0,0,0,1,1,0,train
image_2013.png,0,0,0,0,0,1,0,1,0,0,train
image_2014.png,1,0,0,0,1,0,0,0,1,0,train
image_2015.png,1,0,0,0,0,0,0,0,1,0,val
image_2016.png,1,0,0,0,1,1,1,1,0,0,val
image_2017.png,0,0,1,1,0,1,1,1,0,0,train
image_2018.png,0,1,0,0,0,0,1,0,0,0,val
image_2019.png,1,1,0,0,1,0,0,1,0,0,train
image_2020.png,0,1,1,0,1,1,0,1,1,0,train
image_2021.png,1,0,0,0,1,0,0,1,0,0,train
image_2022.png,1,1,1,1,0,0,1,0,0,0,val
image_2023.png,1,1,1,1,0,1,0,1,1,1,train
image_2024.png,0,0,0,1,1,1,0,0,0,0,val
image_2025.png,0,0,1,1,0,0,0,0,1,0,train
image_2026.png,1,0,0,0,1,0,0,0,0,0,val
image_2027.png,1,1,1,0,1,1,1,1,0,1,val
image_2028.png,0,0,0,1,0,1,1,0,1,0,train
image_2029.png,1,0,1,0,1,0,1,1,0,1,val
image_2030.png,1,0,0,1,1,1,1,1,0,0,train
image_2031.png,1,0,1,0,0,1,0,1,1,1,val
image_2032.png,1,0,0,1,1,0,0,0,0,0,val
image_2033.png,1,1,1,1,1,0,1,0,0,0,train
image_2034.png,0,0,0,1,0,0,0,0,0,0,train
image_2035.png,1,1,0,1,1,1,1,0,0,0,val
image_2036.png,1,0,1,0,1,1,0,0,1,1,train
image_2037.png,1,0,0,1,0,0,0,0,0,0,train
image_2038.png,1,1,1,1,1,0,1,0,1,1,train
image_2039.png,0,0,0,0,1,0,0,0,1,0,train
image_2040.png,0,0,1,1,1,1,0,1,0,0,train
image_2041.png,1,0,0,1,0,0,0,1,1,0,val
image_2042.png,1,0,0,0,1,0,0,1,1,0,train
image_2043.png,0,1,1,0,0,0,0,1,1,0,train
image_2044.png,0,1,0,1,1,0,1,1,1,0,val
image_2045.png,1,0,0,0,0,1,0,0,1,1,train
image_2046.png,0,1,1,0,0,1,1,1,0,0,train
image_2047.png,0,0,1,1,0,1,1,1,0,0,val
